Community By-Name List | Client information,List management,Unique identifier/ HIFIS client ID,Last contact date,Triage and assessment | Assessment type,Location,Assessment completed,months_homeless_year,months_homeless_3years,Date Housing history updated,sleeping_arrangement,Housed,Veteran information | Veteran status,Veteran status confirmed,VAC eligible,gender,Date of birth,age,Head of household,Number of children (age 0-18) to be housed with client,indigenous_identity,Resource matching | Referral agency,Added to By-Name List,Consent obtained,Documents collected,Matched to case management resources,Accepted case management resources,assigned_agency,Matched to housing allowance/rent subsidy resources,Accepted housing allowance/rent subsidy resources,Matched to housing,Accepted housing,Asylum Seeker,chronically_homeless,youth,3.1 Indigenous,institution_transition,3.1.1 Household members active on BNL in the year,3.2 New on BNL (Inflow),3.3 Returned to active status on BNL from any inactive status (excludes from housing),"3.4 Return to homelessness on BNL from housing, 1 or more times (Inflow)",3.5 Become inactive on BNL (Outflow),3.6 & 3.6.1 Moved into housing (any type) (Outflow),4.1 Asssisted through HPP to be housed in Supportive Housing or Long-term Housing (rent supplements or housing allowances),Administrator | Administrator notes | Last Administrator update,Last name,First name,Track changes,By-Name List monthly data | Inactive policy timeframe,May 2025: housed,Reporting period,Reporting period change: All populations,Reporting period change: Chronic criteria only,Reporting period change: Veteran criteria only,Reporting period change: Youth criteria only,Reporting period change: Single adult criteria only,Reporting period change: Family criteria only,Added to By-Name List date,column_59,Housed date,column_61,Data point date,column_63,Reporting month (DNE) | 2026-02-01 00:00:00,Chronic data,Veteran data | CW Brittany,Youth data,Single adult data,Family data,All population data,HPP performance indicators | Households,income_source,referrals,Willowdale,consents,RGI,rent support status
Housed,Housed,,2025-11-01 00:00:00,,Smiths Falls,2024-11-12 00:00:00,12,12,2025-11-01 00:00:00,Permanent and/or long-term housing,2025-11-01 00:00:00,Not a veteran,,,male ,1989-05-19 00:00:00,36,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2024-11-12 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,1,ü,,,,ü,ü,2025-11-01 00:00:00,Hogan ,Valerie ,"Nov 2024: added yo BNL, single not chronic April 2025: became chronic Nov 2025: housed ",2026-03-01 00:00:00,Actively homeless,2025-04-01 00:00:00,,Aged-in: chronic,,,,,,November,2024,November,2025,April,2025,,Chronic,---,---,Adult,---,---,All populations,1,EI and just started working for Access Taxi ,HBCM,,,,
Actively homeless,Awaiting match,,2026-02-01 00:00:00,,Smiths Falls,2022-06-20 00:00:00,12,25,2024-12-01 00:00:00,Transitional housing,,Not a veteran,,,Female,1980-12-26 00:00:00,45,Adult,,Non-Indigenous,Lanark County Social Services/ Housing,2022-06-20 00:00:00,Yes,2022-06-20 00:00:00,,,Lanark County Social Services/ Housing,,,,,,ü,,,,1,,,ü,,,,2024-11-01 00:00:00,Hogan,Valerie,Sept 2022: housed July 2023: returned from housed March 2024: housed Nov 2024:  returned from housed Dec 2024: housed ,2026-06-01 00:00:00,Actively homeless,2025-03-01 00:00:00,Returned from housing,,,,,,,June,2022,---,---,March,2025,,Chronic,---,---,Adult,---,---,All populations,1,ODSP,,,2024-06-24 00:00:00,"Submitted May 10, 2025.  Waiting on NOA, deadline Aug 10, 2025",
Inactive,Awaiting match,,2022-01-21 00:00:00,,,,12,19,2022-01-21 00:00:00,,,,,,Female,1985-05-05 00:00:00,40,Adult,2,,*UNASSIGNED*,2021-09-30 00:00:00,Yes,2021-09-30 00:00:00,,,*UNASSIGNED*,,,,,,,,,,,,,,,,,2022-01-21 00:00:00,Coutts,Brooke,Terrilee completed survey *family in vehicle*,2022-05-21 00:00:00,Inactive,,,,,,,,,September,2021,---,---,---,---,,Chronic,---,---,Adult,---,---,All populations,---,,,,,,
Inactive,Documents needed,,2025-05-01 00:00:00,,Perth,2025-03-31 00:00:00,3,3,2025-03-31 00:00:00,Hotel and/or motel,,Not a veteran,,,female,1954-08-27 00:00:00,71,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2025-03-31 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,,,,,1,ü,,,ü,,,2025-05-01 00:00:00,Hogan ,Valerie ,"March 2025: added to BNL, single not chronic May 2025: Became inactive, left the community ",2025-08-29 00:00:00,Inactive,2025-05-01 00:00:00,Moved to inactive: left community,,,,,,,March,2025,---,---,May,2025,,---,---,---,Adult,---,---,All populations,All populations,OAS/CPP,,,,,
Inactive,Awaiting match,,2022-01-21 00:00:00,,,,8,8,2022-01-21 00:00:00,,,,,,Female,2004-05-02 00:00:00,21,Adult,,,Cornerstone Landing Youth Services,2021-09-28 00:00:00,Yes,2021-09-28 00:00:00,,,Cornerstone Landing Youth Services,,,,,,,,,,,,,,,,,2022-01-28 00:00:00,Coutts,Brooke,Cornerstone-EH,2022-05-21 00:00:00,Inactive,,,,,,,,,September,2021,---,---,---,---,,Chronic,---,---,Adult,---,---,All populations,---,,,,,,
Inactive,Documents needed,,2024-10-01 00:00:00,,Smiths Falls,2024-06-01 00:00:00,6,10,2024-06-01 00:00:00,Unsheltered,,Not a veteran,,,male,1980-05-15 00:00:00,45,Adult,,Non-Indigenous,Lanark County Mental Health ,2024-06-01 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,,ü,,,,,,2024-10-01 00:00:00,Hogan ,Valerie ,"June 2024: added to BNL, not chronic, single Oct 2024: became chronic, left community ",2025-01-29 00:00:00,Inactive,2024-10-01 00:00:00,Moved to inactive: left community,Aged-in: chronic,,,,,,June,2024,---,---,October,2024,,Chronic,---,---,Adult,---,---,All populations,---,OW,,,2024-09-10 00:00:00,"eligible Feb 21, 2025. Update incomplte, missing 2024 NOA.Deadline Sept 12, 2024.  Given phone # for NOA and spoke about calling CRA to access account.  Asked Alyssa for extra time.",not  on waitlist 
Housed,Housed,,2024-08-01 00:00:00,,Smiths Falls,2023-06-27 00:00:00,12,32,2023-10-01 00:00:00,Hotel and/or motel,2024-09-01 00:00:00,,,,Female ,1944-01-27 00:00:00,82,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2023-06-27 00:00:00,Yes,,,,Lanark County Mental Health ,,,,,,ü,,,,,ü,,,,,ü,2024-09-01 00:00:00,Hogan ,Valerie ,"Nov 2023: inactive, unable to contact July 2024: re-activated, single  Sept 2024: housed ",2024-11-29 00:00:00,Inactive,2024-07-01 00:00:00,Returned from inactive,,,,,,,June,2023,September,2024,July,2024,,Chronic,---,---,Adult,---,---,All populations,---,OAS/CPP,HBCM,,,,
Housed,Housed,,2025-12-01 00:00:00,,Perth,2025-02-05 00:00:00,12,36,2025-02-05 00:00:00,Permanent and/or long-term housing,2025-12-01 00:00:00,Not a veteran,,,male,1982-08-01 00:00:00,43,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2025-02-18 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,1,ü,,,,ü,,2025-02-18 00:00:00,Hogan ,Valerie ,"Feb 25:  added to BNL, chronic single Dec 2025: housed ",2026-03-31 00:00:00,Actively homeless,,,,,,,,,February,2025,December,2025,---,---,,Chronic,---,---,Adult,---,---,All populations,All populations,ODSP ,,,,,
Housed,Housed,,2021-10-26 00:00:00,,,,12,13,2021-09-21 00:00:00,,2021-10-26 00:00:00,,,,Female,1988-02-26 00:00:00,38,Adult,2,,Lanark County Interval House,2021-09-29 00:00:00,Yes,2021-09-29 00:00:00,,,Lanark County Interval House,,,,,,,,,,,,,,,,,2021-10-26 00:00:00,Coutts,Brooke,LCIH- housed in beyond 2nd stage ,2022-02-23 00:00:00,Inactive,,,,,,,,,September,2021,October,2021,---,---,,Chronic,---,---,Adult,---,---,All populations,---,,,,,,
Housed,Housed,,2022-05-01 00:00:00,,,2022-03-28 00:00:00,4,8,2022-05-01 00:00:00,Public institution: correctional facilities,2022-05-01 00:00:00,,,,Male,1995-07-14 00:00:00,30,Adult,1,,Lanark County Social Services/ Housing,2022-03-31 00:00:00,Yes,2022-03-31 00:00:00,,,Lanark County Social Services/ Housing,,,,,,,,,,,,,,,,,2022-05-01 00:00:00,Coutts,Brooke,"New referal, paid motel, 1 dependant not in his care, addictions, mental health, can be violent, has a partner, received update currently in jail in kingston-drugs/partner violence. ",2022-08-29 00:00:00,Inactive,,,,,,,,,March,2022,May,2022,---,---,,---,---,---,Adult,---,---,All populations,---,,,,,,
Housed,Housed,,2024-02-01 00:00:00,,Carleton Place,2023-11-23 00:00:00,5,5,2024-02-01 00:00:00,Hotel and/or motel,2024-02-01 00:00:00,Not a veteran,,,Male,1993-06-14 00:00:00,32,Family,,,Victim Services,2023-11-23 00:00:00,Yes,,,,Victim Services,,,,,,,,,,,ü,,,,ü,ü,2023-11-23 00:00:00,Hogan ,Valerie ,"Nov 2023:  added to BNL, single, not chronic Feb 2024:  Hosed",2024-05-31 00:00:00,Inactive,,,,,,,,,November,2023,February,2024,---,---,,---,---,---,---,Family,---,All populations,---,,,,,,
Housed,Housed,,2026-01-01 00:00:00,,Perth,2024-02-21 00:00:00,12,36,2024-02-21 00:00:00,Permanent and/or long-term housing,2026-01-01 00:00:00,Not a veteran,,,Male,1951-10-31 00:00:00,74,Adult,,,Lanark County Mental Health ,2024-02-21 00:00:00,Yes,,,,Lanark County Mental Health ,,,,,,ü,,,,1,ü,,,ü,,,2026-01-01 00:00:00,Hogan ,Valerie ,"2024-02-01: added to BNL  June 2025:  inacive, lost contact Jan 2026:  Housed ",2026-05-01 00:00:00,Actively homeless,2025-07-01 00:00:00,Returned from inactive,,,,,,,February,2024,January,2026,July,2025,,Chronic,---,---,Adult,---,---,All populations,1,CPP/OAS,,,,,
Housed,Housed,,2025-11-01 00:00:00,,Smiths Falls,2025-04-25 00:00:00,8,8,2025-04-25 00:00:00,Permanent and/or long-term housing,2025-11-01 00:00:00,Not a veteran,,,male ,1975-11-11 00:00:00,50,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2025-04-25 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,1,ü,,,,,,2025-11-01 00:00:00,Hogan ,Valerie ,"April 2025: added to BNL, single not chronic Aug 2025: aged into chronic",2026-03-01 00:00:00,Actively homeless,2025-08-01 00:00:00,,Aged-in: chronic,,,,,,April,2025,November,2025,August,2025,,Chronic,---,---,Adult,---,---,All populations,All populations,ODSP,,,,,
Actively homeless,Documents needed,,2026-02-01 00:00:00,,Smiths Falls,2025-07-16 00:00:00,9,9,2025-07-16 00:00:00,Couch surfing,,Not a veteran,,,female,1997-05-31 00:00:00,28,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2025-07-16 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,,,,,1,ü,,,,,,2025-11-01 00:00:00,Hogan ,Valerie ,"July 2025: added to BNL, single not chronic Nov 2025: aged into chronic",2026-06-01 00:00:00,Actively homeless,2025-11-01 00:00:00,,Aged-in: chronic,,,,,,July,2025,---,---,November,2025,,Chronic,---,---,Adult,---,---,All populations,All populations,OW ,HBCM when available,,2026-07-16 00:00:00,not in system ,noton list 
Housed,Housed,,2023-12-01 00:00:00,,Perth,2023-10-27 00:00:00,3,3,2023-10-27 00:00:00,Couch surfing,2023-12-01 00:00:00,Not a veteran,,,Male,1941-05-01 00:00:00,84,Adult,,,Lanark County Social Services/Housing,2023-10-27 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,,,,,,ü,,,,,,2023-10-01 00:00:00,Hogan ,Valerie ,Oct 2023: added to BNL Dec 2023: housed,2024-03-30 00:00:00,Inactive,,,,,,,,,October,2023,December,2023,---,---,,---,---,---,Adult,---,---,All populations,---,,,,,,
Inactive,Documents needed,,2026-02-01 00:00:00,,Smiths Falls,2025-09-15 00:00:00,8,8,2025-09-15 00:00:00,Couch surfing,,Not a veteran,,,female,1991-01-18 00:00:00,35,Family,4+,Non-Indigenous,Lanark County Social Services/Housing,2025-09-15 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,6,ü,,,,,,2026-02-01 00:00:00,Hogan ,Valerie ,"Sept 2025: added to BNL, family not chronic Dec 2025: aged into chronic Feb 2026:  Became inactive, leftthe municipality",2026-06-01 00:00:00,Actively homeless,2026-02-01 00:00:00,Moved to inactive: left community,,,,,,,September,2025,---,---,February,2026,,Chronic,---,---,---,Family,---,All populations,All populations,OW ,,,2025-09-16 00:00:00,No RGI file,not on list 
Actively homeless,Documents needed,,2026-01-01 00:00:00,,Carleton Place,2025-08-15 00:00:00,8,8,2025-08-15 00:00:00,Couch surfing,,Not a veteran,,,male,1943-09-14 00:00:00,82,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2025-08-15 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,1,ü,,,,,,2025-12-01 00:00:00,Hogan ,Valerie ,"Aug 2025: added to BNL, single not chronic Dec 2025: became chronic",2026-05-01 00:00:00,Actively homeless,2025-12-01 00:00:00,,Aged-in: chronic,,,,,,August,2025,---,---,December,2025,,Chronic,---,---,Adult,---,---,All populations,All populations,OAS/CPP,HBCM,,no consent,,
Housed,Housed,,2023-12-01 00:00:00,,Smiths Falls,2024-12-14 00:00:00,2,16,2024-01-01 00:00:00,Permanent and/or long-term housing,2024-01-01 00:00:00,Not a veteran,,,Female,1988-02-11 00:00:00,38,Adult,,,Lanark County Social Services/Housing,2023-12-01 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,,,,,,ü,,,,,,2024-01-01 00:00:00,Hogan ,Valerie ,"Dec 2023, added to BNL, single not chronic  Jan 2024: housed",2024-03-30 00:00:00,Inactive,,,,,,,,,December,2023,January,2024,---,---,,---,---,---,Adult,---,---,All populations,---,,,,,,
Actively homeless,Accepted referral,,2026-01-01 00:00:00,,Carleton Place,2023-02-24 00:00:00,12,36,2023-10-01 00:00:00,Transitional housing,,Not a veteran,,,Male,1997-02-01 00:00:00,29,Adult,,,Lanark County Social Services/Housing,2023-02-24 00:00:00,Yes,2023-02-24 00:00:00,2023-02-24 00:00:00,2025-05-01 00:00:00,Lanark County Social Services/Housing,,,,,,ü,,,,1,,ü,,,,ü,2025-03-01 00:00:00,Hogan ,Valerie ,"Nov 2023: inactive unable to contact March 2025:  returned from iactive, single chronic",2026-05-01 00:00:00,Actively homeless,2025-03-01 00:00:00,Returned from inactive,,,,,,,February,2023,---,---,March,2025,,Chronic,---,---,Adult,---,---,All populations,1,OW. Some employemnt,,,2025-03-17 00:00:00,"applied May 13, 2025.  Waiting on IS and NOA, deadline Aug 13, 2025",
Inactive,Awaiting match,,2022-05-12 00:00:00,,,2022-05-12 00:00:00,12,20,,Shelter,,,,,Female,1971-08-20 00:00:00,54,Adult,1,,Lanark County Interval House,2022-05-12 00:00:00,Yes,2022-05-12 00:00:00,,,Lanark County Interval House,,,,,,,,,,,,,,,,,2022-10-24 00:00:00,Hogan,Valerie,"moved to Aboriginal Housing Oct 1, 2022- accessed HAP ",2022-09-09 00:00:00,Inactive,2022-10-01 00:00:00,Moved to inactive: lost contact,,,,,,,May,2022,---,---,October,2022,,Chronic,---,---,Adult,---,---,All populations,---,,,,,,
Actively homeless,Documents needed,,2025-12-01 00:00:00,,Smiths Falls,2025-08-29 00:00:00,12,12,2025-08-29 00:00:00,Unsheltered,,Not a veteran,,,male,1948-12-12 00:00:00,77,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2025-08-29 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,1,ü,,,,,,2025-08-01 00:00:00,Hogan ,Valerie ,"Aug 2025: aded to BNL, single chronic",2026-03-31 00:00:00,Actively homeless,,,,,,,,,August,2025,---,---,---,---,,Chronic,---,---,Adult,---,---,All populations,All populations,OAS/CPP,"local priority Oct 29, 2025",,2025-03-25 00:00:00,"Eligible April 3, 2023. Eligible, update complete.Sept 2025:  refused a chrono offer for housing.  Has to re-apply ",
Inactive,Documents needed,,2024-11-01 00:00:00,,Perth,2024-09-20 00:00:00,6,6,2024-09-20 00:00:00,seasonal housing,,Not a veteran,,,female,1946-07-14 00:00:00,79,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2024-09-20 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,,ü,,,,,,2025-01-01 00:00:00,Hogan ,Valerie ,"Sept 2024:  added to BNL, single not chronic Jan 2025:  inactive: unable to contact ",2025-03-01 00:00:00,,2025-01-01 00:00:00,Moved to inactive: lost contact,Aged-in: chronic,,,,,,September,2024,---,---,January,2025,,Chronic,---,---,Adult,---,---,All populations,---,OAS/CPP,,,,,
Inactive,Documents needed,,2025-10-01 00:00:00,,Tay Valley,2025-06-16 00:00:00,8,8,2025-06-16 00:00:00,seasonal housing,,Not a veteran,,,male,1966-12-14 00:00:00,59,Adult,,Non-Indigenous,Lanark County Mental Health ,2025-06-16 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,1,ü,,,,,,2025-08-01 00:00:00,Hogan ,Valerie ,"June 2025: added to BNL, single adult not chronic Aug 2025: aged into chronic",2026-01-29 00:00:00,Inactive,2025-10-01 00:00:00,Moved to inactive: lost contact,,,,,,,June,2025,---,---,October,2025,,Chronic,---,---,Adult,---,---,All populations,All populations,OW,,,,,
Actively homeless,Documents needed,,2026-01-01 00:00:00,,Carleton Place,2024-03-04 00:00:00,6,8,2024-03-14 00:00:00,Permanent and/or long-term housing,,Not a veteran,,,Female,1965-12-24 00:00:00,60,Adult,,Non-Indigenous,Lanark County Mental Health ,2024-03-01 00:00:00,Yes,,,,Lanark County Mental Health ,,,,,,,,,,1,ü,,,,,,2024-06-01 00:00:00,Hogan ,Valerie ,March 2024:  added to BNL June 2024: left municipality Jan 2026: returned from inactive Feb 2026: aged into chronic,2026-05-01 00:00:00,Actively homeless,2026-02-01 00:00:00,,Aged-in: chronic,,,,,,March,2024,---,---,February,2026,,Chronic,---,---,Adult,---,---,All populations,1,ODSP,,,2024-06-17 00:00:00,eligible as of June 2024,
Housed,Housed,,2024-03-28 00:00:00,,Smiths Falls,2024-03-28 00:00:00,3,3,2024-03-28 00:00:00,Permanent and/or long-term housing,2024-06-01 00:00:00,Not a veteran,,,Male,1961-10-06 00:00:00,64,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2024-03-01 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,,,,,,ü,,,,ü,ü,2024-06-01 00:00:00,Hogan ,Valerie ,"March 2024:  added to BNL, adult single, not chronic June 2024: housed",2024-07-26 00:00:00,Inactive,,,,,,,,,March,2024,June,2024,---,---,,---,---,---,Adult,---,---,All populations,---,ODSP,HBCM,,,,
Housed,Housed,,2021-11-11 00:00:00,,,,1,1,2021-09-21 00:00:00,,2021-11-29 00:00:00,,,,Male,1986-08-09 00:00:00,39,Adult,,,Lanark County Social Services/ Housing,2021-09-24 00:00:00,Yes,2021-09-24 00:00:00,,,,,,,,,,,,,,,,,,,,2021-09-24 00:00:00,Coutts,Brooke,"Shardon with partner- Change health referral, funded bed Shardon Manor",2022-03-11 00:00:00,Inactive,,,,,,,,,September,2021,November,2021,---,---,,---,---,---,Adult,---,---,All populations,---,,,,,,
Inactive,Accepted referral,,2023-02-02 00:00:00,,Smiths Falls,2023-02-02 00:00:00,2,2,2023-02-02 00:00:00,Hotel and/or motel,,,,,Female ,1964-04-19 00:00:00,62,Adult,,,Lanark County Social Services/Housing,2023-02-02 00:00:00,Yes,2023-02-02 00:00:00,2023-02-16 00:00:00,2023-02-06 00:00:00,Other,,,,,,,,,,,ü,,,,,,2023-03-01 00:00:00,Hogan ,Valerie,"CPP Survivor's Pension, ODSP. Came to area in Nov. to care for her mother in housing.  Became homeless following an altercation. Mar 1:  Moved to Brockville, styaing at shelter following hospitalization",2023-06-02 00:00:00,Inactive,2023-03-01 00:00:00,Moved to inactive: left community,,,,,,,February,2023,---,---,March,2023,,---,---,---,Adult,---,---,All populations,---,,HBCM,,,,
Housed,Housed,,2024-03-01 00:00:00,,Carleton Place,2024-02-09 00:00:00,2,2,2024-02-09 00:00:00,Couch surfing,2024-03-01 00:00:00,Not a veteran,,,Male ,1994-06-18 00:00:00,31,Adult,,First Nations: off-reserve,Lanark County Social Services/Housing,2024-02-09 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,,,ü,,,ü,,,,,,2024-03-01 00:00:00,Hogan ,Valerie ,"Feb 2024: added to BNL, single, not chronic.  Housed March 2024",2024-06-29 00:00:00,Inactive,,,,,,,,,February,2024,March,2024,---,---,,---,---,---,Adult,---,Indigenous identity,All populations,---,,,,,,
Inactive,Documents needed,,2025-09-01 00:00:00,,Perth,2024-07-29 00:00:00,12,14,2025-08-01 00:00:00,Public institution: correctional facilities,,Not a veteran,,,male,1990-03-13 00:00:00,36,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2024-07-01 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,1,ü,,,,ü,,2025-09-01 00:00:00,Hogan ,Valerie ,"2024-07-01: added to BNL, single adult, not chronic Dec 2024: Aged into chronic My 2025:  became in active  June 2025:  returned from inactive Sept 2025: became inactive, unable to contact ",2025-12-30 00:00:00,Inactive,2025-09-01 00:00:00,Moved to inactive: lost contact,,,,,,,July,2024,---,---,September,2025,,Chronic,---,---,Adult,---,---,All populations,1,ODSP ,,,,,
Housed,Housed,,2023-05-01 00:00:00,,Perth,2023-03-01 00:00:00,12,27,2023-03-01 00:00:00,Shelter,2023-06-01 00:00:00,,,,Female,2006-10-13 00:00:00,19,Youth,,Non-Indigenous,Lanark County Social Services/Housing,2023-03-01 00:00:00,Yes,,,,Lanark County Interval House,,,,,,ü,ü,,,,ü,,,,ü,,2023-06-01 00:00:00,Hogan ,Valerie ,"June: moved to RGI , SPP",2023-08-29 00:00:00,Inactive,2023-03-01 00:00:00,,,,Newly identified: youth,,,,March,2023,June,2023,March,2023,,Chronic,---,Youth,---,---,---,All populations,---,,,,,,
Housed,Housed,,2024-07-01 00:00:00,,Mississippi Mills,2023-11-17 00:00:00,9,9,2024-03-01 00:00:00,Shelter,2024-07-01 00:00:00,Not a veteran,,,Female,1970-08-30 00:00:00,55,Family,1,,Lanark County Social Services/Housing,2023-11-17 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,,ü,,,,ü,,2024-07-01 00:00:00,Hogan ,Valerie ,"Nov 2023:  added to BNL, family not chronic  March 2024:  shelter updated, living in shelter  April 2024: aged in chronic  July 2024: Housed",2024-10-29 00:00:00,Inactive,2024-04-01 00:00:00,,Aged-in: chronic,,,,,,November,2023,July,2024,April,2024,,Chronic,---,---,---,Family,---,All populations,---,OW ,HBCM,,,,
Housed,Housed,,2024-11-01 00:00:00,,Smiths Falls,2024-10-11 00:00:00,2,2,2024-10-11 00:00:00,Shelter,2024-11-01 00:00:00,Not a veteran,,,male,1976-07-26 00:00:00,49,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2024-10-11 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,,,,,,ü,,,,ü,,2024-11-01 00:00:00,Hogan ,Valerie ,"Oct 2024:  added to BNL, single not chronic Nov 2024: housed ",2025-03-01 00:00:00,Inactive,,,,,,,,,October,2024,November,2024,---,---,,---,---,---,Adult,---,---,All populations,---,OW ,,,,,
Inactive,Documents needed,,2026-02-01 00:00:00,,Smiths Falls,2025-07-15 00:00:00,7,7,2026-02-01 00:00:00,Shelter,,Not a veteran,,,female,1966-01-03 00:00:00,60,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2025-07-15 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,ü,,,,1,ü,,,,,,2026-02-01 00:00:00,Hogan ,Valerie ,"July 2025:  aded to BNL, single not chronic Jan 2026:  aged into chronic Feb 2026: inactive, lefthe community ",2026-06-01 00:00:00,Actively homeless,2026-02-01 00:00:00,Moved to inactive: left community,,,,,,,July,2025,---,---,February,2026,,Chronic,---,---,Adult,---,---,All populations,All populations,OW ,,,,,
Housed,Housed,,2024-08-13 00:00:00,,Carleton Place,2024-08-13 00:00:00,8,22,2024-08-13 00:00:00,Hotel and/or motel,2024-10-01 00:00:00,Not a veteran,,,female,2006-02-02 00:00:00,20,Youth,,Non-Indigenous,Cornerstone Landing,2024-08-01 00:00:00,Yes,,,,Cornerstone Landing,,,,,,ü,ü,,,,ü,,,,,,2024-10-01 00:00:00,Hogan ,Valerie ,"Aug 2024: added to BNL, youth chronic Oct 2024: housed ",2024-12-11 00:00:00,Inactive,,,,,,,,,August,2024,October,2024,---,---,,Chronic,---,Youth,---,---,---,All populations,---,OW,,,,,
Housed,Housed,,2024-06-01 00:00:00,,Smiths Falls,2024-04-23 00:00:00,3,3,2024-04-23 00:00:00,Hotel and/or motel,2024-06-01 00:00:00,Not a veteran,,,Female,2000-05-11 00:00:00,25,Youth,,Non-Indigenous,Lanark County Social Services/Housing,2024-04-01 00:00:00,Yes,,,,Cornerstone Landing,,,,,,,ü,,,,ü,,,,ü,ü,2024-06-01 00:00:00,Hogan ,Valerie ,"April 2024:  added to BNL, not chronic, youth June 2024: housed",2024-09-29 00:00:00,Inactive,,,,,,,,,April,2024,June,2024,---,---,,---,---,Youth,---,---,---,All populations,---,OW,,,,,
Inactive,Awaiting match,,2021-09-21 00:00:00,,,,7,7,2021-09-21 00:00:00,,,,,,Female,1969-11-14 00:00:00,56,Adult,,,Developmental Services Lanark County,2021-09-29 00:00:00,Yes,2021-09-29 00:00:00,,,Developmental Services Lanark County,,,,,,,,,,,,,,,,,2021-09-21 00:00:00,Coutts,Brooke,Developmental services casemangment ,2022-01-19 00:00:00,Inactive,,,,,,,,,September,2021,---,---,---,---,,Chronic,---,---,Adult,---,---,All populations,---,,,,,,
Actively homeless,Documents needed,,2026-02-01 00:00:00,,Smiths Falls,2025-01-15 00:00:00,12,13,2026-02-01 00:00:00,Couch surfing,,Not a veteran,,,female,1998-03-04 00:00:00,28,Adult,,Non-Indigenous,Lanark County Mental Health ,2025-01-01 00:00:00,Yes,,,,Lanark County Mental Health ,,,,,,ü,,,,,,,ü,,,,2026-02-01 00:00:00,Hogan ,Valerie ,"Jan 2025:  added to BNL, single chronic Feb 2025: Housed Feb 2026:  returned from southern Ontario, unhoused. ",2026-06-01 00:00:00,Actively homeless,2026-02-01 00:00:00,Returned from housing,,,,,,,January,2025,---,---,February,2026,,Chronic,---,---,Adult,---,---,All populations,---,ODSP,,,no consent,,
Housed,Housed,,2024-11-01 00:00:00,,Mississippi Mills,2024-08-08 00:00:00,4,4,2024-08-20 00:00:00,Hotel and/or motel,2024-11-01 00:00:00,Not a veteran,,,female,1946-09-22 00:00:00,79,Adult,,Non-Indigenous,Lanark County Social Services/Housing,2024-08-08 00:00:00,Yes,,,,Lanark County Social Services/Housing,,,,,,,,,,,ü,,,,ü,ü,2024-11-01 00:00:00,Hogan ,Valerie ,"Aug 2024: added to BNL, adult not chronic Nov 2024:  housed ",2025-03-01 00:00:00,Inactive,,,,,,,,,August,2024,November,2024,---,---,,---,---,---,Adult,---,---,All populations,---,OAS/CPP,HBCM,,,,
Inactive,Awaiting match,,2022-06-08 00:00:00,,,2022-06-08 00:00:00,12,16,2022-06-08 00:00:00,Couch surfing,,,,,Female,1970-07-22 00:00:00,55,Adult,,,Lanark County Interval House,2022-06-08 00:00:00,Yes,2022-06-08 00:00:00,,,Lanark County Interval House,,,,,,,,,,,,,,,,,2022-06-08 00:00:00,Hogan,Valerie,"Left vm Aug 25, 2022.",2022-10-06 00:00:00,Inactive,2022-10-01 00:00:00,Moved to inactive: lost contact,,,,,,,June,2022,---,---,October,2022,,Chronic,---,---,Adult,---,---,All populations,---,,,,,,
